id,brand,product,shade,hex,H,S,L,R,G,B,undertone,skinTone,fitzpatrick,popularity
2889,Fenty Beauty by Rihanna,Eaze Drop Blur + Smooth Tint Stick,1,#FEE0C1,30.5,0.968,87.6,254,224,193,Neutral,Very Fair,I,50
2890,Fenty Beauty by Rihanna,Eaze Drop Blur + Smooth Tint Stick,2,#F1CBA3,30.8,0.736,79.2,241,203,163,Neutral,Very Fair,II,50
2891,Fenty Beauty by Rihanna,Eaze Drop Blur + Smooth Tint Stick,3,#EDC69C,31.1,0.692,77.1,237,198,156,Warm,Very Fair,II,50
2892,Fenty Beauty by Rihanna,Eaze Drop Blur + Smooth Tint Stick,4,#E3B388,28.4,0.619,71.2,227,179,136,Warm,Fair,II,50
2893,Fenty Beauty by Rihanna,Eaze Drop Blur + Smooth Tint Stick,5,#D3A77B,30.0,0.5,65.5,211,167,123,Warm,Fair,II,50
2894,Fenty Beauty by Rihanna,Eaze Drop Blur + Smooth Tint Stick,6,#CFA37D,27.8,0.461,65.1,207,163,125,Neutral,Fair,III,50
2895,Fenty Beauty by Rihanna,Eaze Drop Blur + Smooth Tint Stick,7,#D5A97F,29.3,0.506,66.7,213,169,127,Warm,Fair,II,50
2896,Fenty Beauty by Rihanna,Eaze Drop Blur + Smooth Tint Stick,8,#E1AF84,27.7,0.608,70.0,225,175,132,Warm,Fair,II,50
2897,Fenty Beauty by Rihanna,Eaze Drop Blur + Smooth Tint Stick,9,#D9A678,28.5,0.561,66.1,217,166,120,Warm,Fair,II,50
2898,Fenty Beauty by Rihanna,Eaze Drop Blur + Smooth Tint Stick,10,#C99765,30.0,0.481,59.2,201,151,101,Warm,Light Medium,III,50
2899,Fenty Beauty by Rihanna,Eaze Drop Blur + Smooth Tint Stick,11,#C4956C,28.0,0.427,59.6,196,149,108,Warm,Light Medium,III,50
2900,Fenty Beauty by Rihanna,Eaze Drop Blur + Smooth Tint Stick,12,#D89E5E,31.5,0.61,60.8,216,158,94,Warm,Light Medium,III,50
2901,Fenty Beauty by Rihanna,Eaze Drop Blur + Smooth Tint Stick,13,#C58E5C,28.6,0.475,56.7,197,142,92,Warm,Light Medium,III,50
2902,Fenty Beauty by Rihanna,Eaze Drop Blur + Smooth Tint Stick,14,#BF8D5A,30.3,0.441,55.1,191,141,90,Warm,Light Medium,III,50
2903,Fenty Beauty by Rihanna,Eaze Drop Blur + Smooth Tint Stick,15,#B48055,27.2,0.388,52.0,180,128,85,Warm,Medium,IV,50
2904,Fenty Beauty by Rihanna,Eaze Drop Blur + Smooth Tint Stick,16,#A87E54,30.0,0.333,49.4,168,126,84,Warm,Medium,IV,50
2905,Fenty Beauty by Rihanna,Eaze Drop Blur + Smooth Tint Stick,17,#B37B4B,27.7,0.409,49.8,179,123,75,Warm,Medium,IV,50
2906,Fenty Beauty by Rihanna,Eaze Drop Blur + Smooth Tint Stick,18,#B47A3F,30.3,0.481,47.6,180,122,63,Warm,Medium,IV,50
2907,Fenty Beauty by Rihanna,Eaze Drop Blur + Smooth Tint Stick,19,#B47433,30.2,0.558,45.3,180,116,51,Warm,Medium,IV,50
2908,Fenty Beauty by Rihanna,Eaze Drop Blur + Smooth Tint Stick,20,#A5652E,27.7,0.564,41.4,165,101,46,Warm,Medium,IV,50
2909,Fenty Beauty by Rihanna,Eaze Drop Blur + Smooth Tint Stick,21,#916032,29.1,0.487,38.2,145,96,50,Warm,Tan,IV,50
2910,Fenty Beauty by Rihanna,Eaze Drop Blur + Smooth Tint Stick,22,#683F22,24.9,0.507,27.1,104,63,34,Neutral,Deep,V,50
2911,Fenty Beauty by Rihanna,Eaze Drop Blur + Smooth Tint Stick,23,#683F22,24.9,0.507,27.1,104,63,34,Neutral,Deep,V,50
2912,Fenty Beauty by Rihanna,Eaze Drop Blur + Smooth Tint Stick,24,#67351F,18.3,0.537,26.3,103,53,31,Neutral,Deep,VI,50
2913,Fenty Beauty by Rihanna,Eaze Drop Blur + Smooth Tint Stick,25,#291100,24.9,1.0,8.0,41,17,0,Cool,Very Deep,VI,50
2914,Fenty Beauty by Rihanna,Pro Filt'r Mini Soft Matte Longwear Foundation,100,#FDCFAD,25.5,0.952,83.5,253,207,173,Neutral,Very Fair,I,50
2915,Fenty Beauty by Rihanna,Pro Filt'r Mini Soft Matte Longwear Foundation,110,#FDD1B0,25.7,0.951,84.1,253,209,176,Neutral,Very Fair,I,50
2916,Fenty Beauty by Rihanna,Pro Filt'r Mini Soft Matte Longwear Foundation,120,#FDD4B3,26.8,0.949,84.7,253,212,179,Neutral,Very Fair,I,50
2917,Fenty Beauty by Rihanna,Pro Filt'r Mini Soft Matte Longwear Foundation,125,#E3C2A0,30.4,0.545,75.9,227,194,160,Neutral,Fair,II,50
2918,Fenty Beauty by Rihanna,Pro Filt'r Mini Soft Matte Longwear Foundation,130,#EBC08C,32.8,0.704,73.5,235,192,140,Warm,Fair,II,50
2919,Fenty Beauty by Rihanna,Pro Filt'r Mini Soft Matte Longwear Foundation,140,#E2B681,32.8,0.626,69.6,226,182,129,Warm,Fair,II,50
2920,Fenty Beauty by Rihanna,Pro Filt'r Mini Soft Matte Longwear Foundation,150,#D7A880,27.6,0.521,67.3,215,168,128,Neutral,Fair,II,50
2921,Fenty Beauty by Rihanna,Pro Filt'r Mini Soft Matte Longwear Foundation,160,#E9AC85,23.4,0.694,71.8,233,172,133,Neutral,Fair,II,50
2922,Fenty Beauty by Rihanna,Pro Filt'r Mini Soft Matte Longwear Foundation,170,#E0AB87,24.3,0.589,70.4,224,171,135,Neutral,Fair,II,50
2923,Fenty Beauty by Rihanna,Pro Filt'r Mini Soft Matte Longwear Foundation,175,#DCB38C,29.2,0.533,70.6,220,179,140,Neutral,Fair,II,50
2924,Fenty Beauty by Rihanna,Pro Filt'r Mini Soft Matte Longwear Foundation,185,#FCD6B3,28.8,0.924,84.5,252,214,179,Neutral,Very Fair,I,50
2925,Fenty Beauty by Rihanna,Pro Filt'r Mini Soft Matte Longwear Foundation,190,#E0AD7F,28.5,0.61,68.8,224,173,127,Warm,Fair,II,50
2926,Fenty Beauty by Rihanna,Pro Filt'r Mini Soft Matte Longwear Foundation,200,#E3AC7F,27.0,0.641,69.4,227,172,127,Warm,Fair,II,50
2927,Fenty Beauty by Rihanna,Pro Filt'r Mini Soft Matte Longwear Foundation,210,#F0B98F,26.0,0.764,75.1,240,185,143,Warm,Fair,II,50
2928,Fenty Beauty by Rihanna,Pro Filt'r Mini Soft Matte Longwear Foundation,220,#DBA47B,25.6,0.571,67.1,219,164,123,Warm,Fair,II,50
2929,Fenty Beauty by Rihanna,Pro Filt'r Mini Soft Matte Longwear Foundation,225,#E4B685,30.9,0.638,70.8,228,182,133,Warm,Fair,II,50
2930,Fenty Beauty by Rihanna,Pro Filt'r Mini Soft Matte Longwear Foundation,230,#DBA47E,24.5,0.564,67.6,219,164,126,Neutral,Fair,II,50
2931,Fenty Beauty by Rihanna,Pro Filt'r Mini Soft Matte Longwear Foundation,235,#E9AC66,32.1,0.749,65.7,233,172,102,Warm,Fair,II,50
2932,Fenty Beauty by Rihanna,Pro Filt'r Mini Soft Matte Longwear Foundation,240,#D3A076,27.1,0.514,64.5,211,160,118,Warm,Fair,III,50
2933,Fenty Beauty by Rihanna,Pro Filt'r Mini Soft Matte Longwear Foundation,250,#D99960,28.3,0.614,61.4,217,153,96,Warm,Light Medium,III,50
2934,Fenty Beauty by Rihanna,Pro Filt'r Mini Soft Matte Longwear Foundation,260,#D6A07B,24.4,0.526,66.1,214,160,123,Neutral,Fair,III,50
2935,Fenty Beauty by Rihanna,Pro Filt'r Mini Soft Matte Longwear Foundation,265,#D4A87A,30.7,0.511,65.5,212,168,122,Warm,Fair,II,50
2936,Fenty Beauty by Rihanna,Pro Filt'r Mini Soft Matte Longwear Foundation,280,#C88759,24.9,0.502,56.7,200,135,89,Warm,Light Medium,III,50
2937,Fenty Beauty by Rihanna,Pro Filt'r Mini Soft Matte Longwear Foundation,290,#C88859,25.4,0.502,56.7,200,136,89,Warm,Light Medium,III,50
2938,Fenty Beauty by Rihanna,Pro Filt'r Mini Soft Matte Longwear Foundation,295,#D8A271,28.5,0.569,64.5,216,162,113,Warm,Fair,III,50
2939,Fenty Beauty by Rihanna,Pro Filt'r Mini Soft Matte Longwear Foundation,300,#C89163,27.3,0.479,58.6,200,145,99,Warm,Light Medium,III,50
2940,Fenty Beauty by Rihanna,Pro Filt'r Mini Soft Matte Longwear Foundation,310,#D1915F,26.3,0.553,59.6,209,145,95,Warm,Light Medium,III,50
2941,Fenty Beauty by Rihanna,Pro Filt'r Mini Soft Matte Longwear Foundation,315,#D79C64,29.2,0.59,61.8,215,156,100,Warm,Light Medium,III,50
2942,Fenty Beauty by Rihanna,Pro Filt'r Mini Soft Matte Longwear Foundation,330,#D2955E,28.4,0.563,59.6,210,149,94,Warm,Light Medium,III,50
2943,Fenty Beauty by Rihanna,Pro Filt'r Mini Soft Matte Longwear Foundation,335,#C08650,28.9,0.471,53.3,192,134,80,Warm,Light Medium,III,50
2944,Fenty Beauty by Rihanna,Pro Filt'r Mini Soft Matte Longwear Foundation,345,#C88E51,30.8,0.52,55.1,200,142,81,Warm,Light Medium,III,50
2945,Fenty Beauty by Rihanna,Pro Filt'r Mini Soft Matte Longwear Foundation,350,#B77B45,28.4,0.452,49.4,183,123,69,Warm,Medium,IV,50
2946,Fenty Beauty by Rihanna,Pro Filt'r Mini Soft Matte Longwear Foundation,360,#AF7946,29.1,0.429,48.0,175,121,70,Warm,Medium,IV,50
2947,Fenty Beauty by Rihanna,Pro Filt'r Mini Soft Matte Longwear Foundation,370,#C58462,20.6,0.46,57.8,197,132,98,Neutral,Light Medium,III,50
2948,Fenty Beauty by Rihanna,Pro Filt'r Mini Soft Matte Longwear Foundation,385,#B57A39,31.5,0.521,46.7,181,122,57,Warm,Medium,IV,50
2949,Fenty Beauty by Rihanna,Pro Filt'r Mini Soft Matte Longwear Foundation,390,#A6693D,25.1,0.463,44.5,166,105,61,Warm,Medium,IV,50
2950,Fenty Beauty by Rihanna,Pro Filt'r Mini Soft Matte Longwear Foundation,400,#A35C28,25.4,0.606,39.8,163,92,40,Warm,Tan,IV,50
2951,Fenty Beauty by Rihanna,Pro Filt'r Mini Soft Matte Longwear Foundation,410,#A56031,24.3,0.542,42.0,165,96,49,Warm,Medium,IV,50
2952,Fenty Beauty by Rihanna,Pro Filt'r Mini Soft Matte Longwear Foundation,420,#B3733D,27.5,0.492,47.1,179,115,61,Warm,Medium,IV,50
2953,Fenty Beauty by Rihanna,Pro Filt'r Mini Soft Matte Longwear Foundation,425,#A0603A,22.4,0.468,42.7,160,96,58,Neutral,Medium,IV,50
2954,Fenty Beauty by Rihanna,Pro Filt'r Mini Soft Matte Longwear Foundation,430,#8A522D,23.9,0.508,35.9,138,82,45,Neutral,Tan,V,50
2955,Fenty Beauty by Rihanna,Pro Filt'r Mini Soft Matte Longwear Foundation,440,#9B582B,24.1,0.566,38.8,155,88,43,Warm,Tan,V,50
2956,Fenty Beauty by Rihanna,Pro Filt'r Mini Soft Matte Longwear Foundation,445,#8F5825,28.9,0.589,35.3,143,88,37,Warm,Tan,V,50
2957,Fenty Beauty by Rihanna,Pro Filt'r Mini Soft Matte Longwear Foundation,450,#875430,24.8,0.475,35.9,135,84,48,Neutral,Tan,V,50
2958,Fenty Beauty by Rihanna,Pro Filt'r Mini Soft Matte Longwear Foundation,470,#764328,20.8,0.494,31.0,118,67,40,Neutral,Deep,V,50
2959,Fenty Beauty by Rihanna,Pro Filt'r Mini Soft Matte Longwear Foundation,480,#6C3D24,20.8,0.5,28.2,108,61,36,Neutral,Deep,V,50
2960,Fenty Beauty by Rihanna,Pro Filt'r Mini Soft Matte Longwear Foundation,485,#5C2C1C,15.0,0.533,23.5,92,44,28,Neutral,Deep,VI,50
2961,Fenty Beauty by Rihanna,Pro Filt'r Mini Soft Matte Longwear Foundation,490,#64371B,23.0,0.575,24.9,100,55,27,Neutral,Deep,VI,50
2962,Fenty Beauty by Rihanna,Pro Filt'r Mini Soft Matte Longwear Foundation,495,#572B18,18.1,0.568,21.8,87,43,24,Neutral,Very Deep,VI,50
2963,Fenty Beauty by Rihanna,Pro Filt'r Mini Soft Matte Longwear Foundation,498,#42302A,15.0,0.222,21.2,66,48,42,Neutral,Very Deep,VI,50
2964,Fenty Beauty by Rihanna,We're Even Hydrating Longwear Concealer,100C,#EEDED0,28.0,0.469,87.5,238,222,208,Neutral,Very Fair,I,50
2965,Fenty Beauty by Rihanna,We're Even Hydrating Longwear Concealer,110W,#F2E2D1,30.9,0.559,88.4,242,226,209,Neutral,Very Fair,I,50
2966,Fenty Beauty by Rihanna,We're Even Hydrating Longwear Concealer,120N,#F5E4D3,30.0,0.63,89.4,245,228,211,Neutral,Very Fair,I,50
2967,Fenty Beauty by Rihanna,We're Even Hydrating Longwear Concealer,125C,#F2E1D8,20.8,0.5,89.8,242,225,216,Neutral,Very Fair,I,50
2968,Fenty Beauty by Rihanna,We're Even Hydrating Longwear Concealer,130W,#EFDDCA,30.8,0.536,86.5,239,221,202,Neutral,Very Fair,I,50
2969,Fenty Beauty by Rihanna,We're Even Hydrating Longwear Concealer,140N,#F2D9C7,25.1,0.623,86.5,242,217,199,Cool,Very Fair,I,50
2970,Fenty Beauty by Rihanna,We're Even Hydrating Longwear Concealer,150N,#F7E0CD,27.1,0.724,88.6,247,224,205,Cool,Very Fair,I,50
2971,Fenty Beauty by Rihanna,We're Even Hydrating Longwear Concealer,160W,#EFDBC4,32.1,0.573,85.3,239,219,196,Neutral,Very Fair,I,50
2972,Fenty Beauty by Rihanna,We're Even Hydrating Longwear Concealer,170C,#ECD6C5,26.2,0.506,84.9,236,214,197,Cool,Very Fair,I,50
2973,Fenty Beauty by Rihanna,We're Even Hydrating Longwear Concealer,175W,#E5C9AA,31.5,0.532,78.2,229,201,170,Neutral,Very Fair,II,50
2974,Fenty Beauty by Rihanna,We're Even Hydrating Longwear Concealer,185C,#EFD7C0,29.4,0.595,84.5,239,215,192,Cool,Very Fair,I,50
2975,Fenty Beauty by Rihanna,We're Even Hydrating Longwear Concealer,190W,#E1CEB4,34.7,0.429,79.4,225,206,180,Neutral,Very Fair,II,50
2976,Fenty Beauty by Rihanna,We're Even Hydrating Longwear Concealer,200C,#E2C8AF,29.4,0.468,78.6,226,200,175,Cool,Very Fair,II,50
2977,Fenty Beauty by Rihanna,We're Even Hydrating Longwear Concealer,210W,#E4CBAC,33.2,0.509,78.4,228,203,172,Neutral,Very Fair,II,50
2978,Fenty Beauty by Rihanna,We're Even Hydrating Longwear Concealer,220W,#DBBB9C,29.5,0.467,73.5,219,187,156,Neutral,Fair,II,50
2979,Fenty Beauty by Rihanna,We're Even Hydrating Longwear Concealer,225N,#F1CBB1,24.4,0.696,82.0,241,203,177,Neutral,Very Fair,I,50
2980,Fenty Beauty by Rihanna,We're Even Hydrating Longwear Concealer,230W,#E7CAA6,33.2,0.575,77.8,231,202,166,Neutral,Very Fair,II,50
2981,Fenty Beauty by Rihanna,We're Even Hydrating Longwear Concealer,235W,#E0C099,33.0,0.534,73.9,224,192,153,Neutral,Fair,II,50
2982,Fenty Beauty by Rihanna,We're Even Hydrating Longwear Concealer,240N,#D6BCA3,29.4,0.383,73.9,214,188,163,Cool,Fair,II,50
2983,Fenty Beauty by Rihanna,We're Even Hydrating Longwear Concealer,250W,#DDBA9A,28.7,0.496,73.5,221,186,154,Neutral,Fair,II,50
2984,Fenty Beauty by Rihanna,We're Even Hydrating Longwear Concealer,260N,#D6AC8F,24.5,0.464,70.0,214,172,143,Neutral,Fair,II,50
2985,Fenty Beauty by Rihanna,We're Even Hydrating Longwear Concealer,265W,#D2AE8E,28.2,0.43,69.0,210,174,142,Neutral,Fair,II,50
2986,Fenty Beauty by Rihanna,We're Even Hydrating Longwear Concealer,280C,#D6B99F,28.4,0.401,73.1,214,185,159,Neutral,Fair,II,50
2987,Fenty Beauty by Rihanna,We're Even Hydrating Longwear Concealer,290W,#DAB089,28.9,0.523,69.6,218,176,137,Neutral,Fair,II,50
2988,Fenty Beauty by Rihanna,We're Even Hydrating Longwear Concealer,295W,#CBA888,28.7,0.392,66.5,203,168,136,Neutral,Fair,III,50
2989,Fenty Beauty by Rihanna,We're Even Hydrating Longwear Concealer,300N,#BD9269,29.3,0.389,57.6,189,146,105,Warm,Light Medium,III,50
2990,Fenty Beauty by Rihanna,We're Even Hydrating Longwear Concealer,310W,#B68E61,31.8,0.368,54.7,182,142,97,Warm,Light Medium,III,50
2991,Fenty Beauty by Rihanna,We're Even Hydrating Longwear Concealer,315W,#CFA570,33.5,0.497,62.5,207,165,112,Warm,Fair,III,50
2992,Fenty Beauty by Rihanna,We're Even Hydrating Longwear Concealer,330W,#BA9263,32.4,0.387,55.9,186,146,99,Warm,Light Medium,III,50
2993,Fenty Beauty by Rihanna,We're Even Hydrating Longwear Concealer,335W,#BC9363,32.4,0.399,56.3,188,147,99,Warm,Light Medium,III,50
2994,Fenty Beauty by Rihanna,We're Even Hydrating Longwear Concealer,345C,#B4845C,27.3,0.37,53.3,180,132,92,Neutral,Light Medium,III,50
2995,Fenty Beauty by Rihanna,We're Even Hydrating Longwear Concealer,350C,#C79877,24.7,0.417,62.4,199,152,119,Neutral,Light Medium,III,50
2996,Fenty Beauty by Rihanna,We're Even Hydrating Longwear Concealer,360W,#C4A178,32.4,0.392,62.0,196,161,120,Neutral,Light Medium,III,50
2997,Fenty Beauty by Rihanna,We're Even Hydrating Longwear Concealer,370N,#B28D63,31.9,0.339,54.3,178,141,99,Neutral,Light Medium,III,50
2998,Fenty Beauty by Rihanna,We're Even Hydrating Longwear Concealer,385W,#A78864,32.2,0.276,52.4,167,136,100,Neutral,Light Medium,III,50
2999,Fenty Beauty by Rihanna,We're Even Hydrating Longwear Concealer,390C,#B88D63,29.6,0.374,55.5,184,141,99,Warm,Light Medium,III,50
3000,Fenty Beauty by Rihanna,We're Even Hydrating Longwear Concealer,400N,#A87C56,27.8,0.323,49.8,168,124,86,Neutral,Medium,IV,50
3001,Fenty Beauty by Rihanna,We're Even Hydrating Longwear Concealer,410W,#A67D55,29.6,0.323,49.2,166,125,85,Neutral,Medium,IV,50
3002,Fenty Beauty by Rihanna,We're Even Hydrating Longwear Concealer,420W,#A6754C,27.3,0.372,47.5,166,117,76,Warm,Medium,IV,50
3003,Fenty Beauty by Rihanna,We're Even Hydrating Longwear Concealer,425W,#9F6B47,24.5,0.383,45.1,159,107,71,Neutral,Medium,IV,50
3004,Fenty Beauty by Rihanna,We're Even Hydrating Longwear Concealer,430W,#977254,26.9,0.285,46.1,151,114,84,Neutral,Medium,IV,50
3005,Fenty Beauty by Rihanna,We're Even Hydrating Longwear Concealer,440W,#9A5E28,28.4,0.588,38.0,154,94,40,Warm,Tan,IV,50
3006,Fenty Beauty by Rihanna,We're Even Hydrating Longwear Concealer,445N,#856244,27.7,0.323,39.4,133,98,68,Neutral,Tan,IV,50
3007,Fenty Beauty by Rihanna,We're Even Hydrating Longwear Concealer,450N,#885D42,23.1,0.347,39.6,136,93,66,Neutral,Tan,V,50
3008,Fenty Beauty by Rihanna,We're Even Hydrating Longwear Concealer,470W,#71492F,23.6,0.412,31.4,113,73,47,Neutral,Tan,V,50
3009,Fenty Beauty by Rihanna,We're Even Hydrating Longwear Concealer,480N,#7F5130,25.1,0.451,34.3,127,81,48,Neutral,Tan,V,50
3010,Fenty Beauty by Rihanna,We're Even Hydrating Longwear Concealer,485C,#6F4830,22.9,0.396,31.2,111,72,48,Neutral,Tan,V,50
3011,Fenty Beauty by Rihanna,We're Even Hydrating Longwear Concealer,490N,#503528,19.5,0.333,23.5,80,53,40,Cool,Deep,VI,50
3012,Fenty Beauty by Rihanna,We're Even Hydrating Longwear Concealer,495C,#52382C,18.9,0.302,24.7,82,56,44,Cool,Deep,VI,50
3013,Fenty Beauty by Rihanna,We're Even Hydrating Longwear Concealer,498N,#412D24,18.6,0.287,19.8,65,45,36,Neutral,Very Deep,VI,50
3014,Fenty Beauty by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,100,#FDCFAD,25.5,0.952,83.5,253,207,173,Neutral,Very Fair,I,50
3015,Fenty Beauty by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,110,#FDD1B0,25.7,0.951,84.1,253,209,176,Neutral,Very Fair,I,50
3016,Fenty Beauty by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,120,#FDD4B3,26.8,0.949,84.7,253,212,179,Neutral,Very Fair,I,50
3017,Fenty Beauty by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,125,#E3C2A0,30.4,0.545,75.9,227,194,160,Neutral,Fair,II,50
3018,Fenty Beauty by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,130,#EBC08C,32.8,0.704,73.5,235,192,140,Warm,Fair,II,50
3019,Fenty Beauty by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,140,#E2B681,32.8,0.626,69.6,226,182,129,Warm,Fair,II,50
3020,Fenty Beauty by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,150,#D7A880,27.6,0.521,67.3,215,168,128,Neutral,Fair,II,50
3021,Fenty Beauty by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,160,#E9AC85,23.4,0.694,71.8,233,172,133,Neutral,Fair,II,50
3022,Fenty Beauty by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,170,#E0AB87,24.3,0.589,70.4,224,171,135,Neutral,Fair,II,50
3023,Fenty Beauty by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,175,#DCB38C,29.2,0.533,70.6,220,179,140,Neutral,Fair,II,50
3024,Fenty Beauty by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,185,#FCD6B3,28.8,0.924,84.5,252,214,179,Neutral,Very Fair,I,50
3025,Fenty Beauty by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,190,#E0AD7F,28.5,0.61,68.8,224,173,127,Warm,Fair,II,50
3026,Fenty Beauty by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,200,#E3AC7F,27.0,0.641,69.4,227,172,127,Warm,Fair,II,50
3027,Fenty Beauty by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,210,#F0B98F,26.0,0.764,75.1,240,185,143,Warm,Fair,II,50
3028,Fenty Beauty by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,220,#DBA47B,25.6,0.571,67.1,219,164,123,Warm,Fair,II,50
3029,Fenty Beauty by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,225,#E4B685,30.9,0.638,70.8,228,182,133,Warm,Fair,II,50
3030,Fenty Beauty by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,230,#DBA47E,24.5,0.564,67.6,219,164,126,Neutral,Fair,II,50
3031,Fenty Beauty by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,235,#E9AC66,32.1,0.749,65.7,233,172,102,Warm,Fair,II,50
3032,Fenty Beauty by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,240,#D3A076,27.1,0.514,64.5,211,160,118,Warm,Fair,III,50
3033,Fenty Beauty by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,250,#D99960,28.3,0.614,61.4,217,153,96,Warm,Light Medium,III,50
3034,Fenty Beauty by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,260,#D6A07B,24.4,0.526,66.1,214,160,123,Neutral,Fair,III,50
3035,Fenty Beauty by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,265,#D4A87A,30.7,0.511,65.5,212,168,122,Warm,Fair,II,50
3036,Fenty Beauty by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,270,#C8865B,23.7,0.498,57.1,200,134,91,Warm,Light Medium,III,50
3037,Fenty Beauty by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,280,#C88759,24.9,0.502,56.7,200,135,89,Warm,Light Medium,III,50
3038,Fenty Beauty by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,290,#C88859,25.4,0.502,56.7,200,136,89,Warm,Light Medium,III,50
3039,Fenty Beauty by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,295,#D8A271,28.5,0.569,64.5,216,162,113,Warm,Fair,III,50
3040,Fenty Beauty by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,300,#C89163,27.3,0.479,58.6,200,145,99,Warm,Light Medium,III,50
3041,Fenty Beauty by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,310,#D1915F,26.3,0.553,59.6,209,145,95,Warm,Light Medium,III,50
3042,Fenty Beauty by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,315,#D79C64,29.2,0.59,61.8,215,156,100,Warm,Light Medium,III,50
3043,Fenty Beauty by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,320,#CD8E63,24.3,0.515,59.6,205,142,99,Warm,Light Medium,III,50
3044,Fenty Beauty by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,330,#D2955E,28.4,0.563,59.6,210,149,94,Warm,Light Medium,III,50
3045,Fenty Beauty by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,335,#C08650,28.9,0.471,53.3,192,134,80,Warm,Light Medium,III,50
3046,Fenty Beauty by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,345,#C88E51,30.8,0.52,55.1,200,142,81,Warm,Light Medium,III,50
3047,Fenty Beauty by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,350,#B77B45,28.4,0.452,49.4,183,123,69,Warm,Medium,IV,50
3048,Fenty Beauty by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,360,#AF7946,29.1,0.429,48.0,175,121,70,Warm,Medium,IV,50
3049,Fenty Beauty by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,370,#C58462,20.6,0.46,57.8,197,132,98,Neutral,Light Medium,III,50
3050,Fenty Beauty by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,385,#B57A39,31.5,0.521,46.7,181,122,57,Warm,Medium,IV,50
3051,Fenty Beauty by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,390,#A6693D,25.1,0.463,44.5,166,105,61,Warm,Medium,IV,50
3052,Fenty Beauty by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,400,#A35C28,25.4,0.606,39.8,163,92,40,Warm,Tan,IV,50
3053,Fenty Beauty by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,410,#A56031,24.3,0.542,42.0,165,96,49,Warm,Medium,IV,50
3054,Fenty Beauty by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,420,#B3733D,27.5,0.492,47.1,179,115,61,Warm,Medium,IV,50
3055,Fenty Beauty by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,425,#A0603A,22.4,0.468,42.7,160,96,58,Neutral,Medium,IV,50
3056,Fenty Beauty by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,430,#8A522D,23.9,0.508,35.9,138,82,45,Neutral,Tan,V,50
3057,Fenty Beauty by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,440,#9B582B,24.1,0.566,38.8,155,88,43,Warm,Tan,V,50
3058,Fenty Beauty by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,445,#8F5825,28.9,0.589,35.3,143,88,37,Warm,Tan,V,50
3059,Fenty Beauty by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,450,#875430,24.8,0.475,35.9,135,84,48,Neutral,Tan,V,50
3060,Fenty Beauty by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,470,#764328,20.8,0.494,31.0,118,67,40,Neutral,Deep,V,50
3061,Fenty Beauty by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,480,#6C3D24,20.8,0.5,28.2,108,61,36,Neutral,Deep,V,50
